DOWLKNUM,WB_CLASS,LON,LAT,COUNTY,SURVEYED,EWMSTATUS,AIS_SPECIES,YEAR_INFESTED,DNR_REGION,DELINEATED,PW_BASIN_N,PW_PARENT_,PARENTDOW.CDOM,size_acres,shore_miles,max_depth,avg_depth,avg_secchi,min_secchi,max_secchi,totarea.cdom,totpix.cdom,pix.cdom,a440.cdom,avg_totalalkalinity,avg_chlorophylla,avg_nitrogen,avg_ph,avg_phosphorus,avg_conductance,mean.peak_temp,mean.gdd_wtr_10c,mean.mean_surf_jas,mean.max_surf_jas
56013400,Lake or Pond,305225.698,5113687.995,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560134,86.19235487,2.22248279,NA,NA,NA,NA,NA,86.25400718,388.1430323,0.796098278,1.13126415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56013500,Lake or Pond,305386.0536,5124006.279,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,560135,26.73936304,0.93700945,NA,NA,NA,NA,NA,28.09702748,126.4366237,0.783000978,1.0137959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56013600,Lake or Pond,305523.0212,5121458.783,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560136,32.00089889,1.12462957,NA,NA,NA,NA,NA,34.01684334,153.075795,0.842719778,5.6525638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56013700,Lake or Pond,305498.6074,5119980.941,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,560137,23.0000556,1.50375435,NA,NA,NA,NA,NA,23.52730644,105.872879,0.576162664,1.6993011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56013800,Lake or Pond,303608.1262,5130037.204,Otter Tail,Y,0,zebra mussel,2019,1,Fsh,East Battle,East Battle,560138,1978.253073,13.73598217,26.13077253,14.60959633,3.840104497,1.68,8,1965.101798,8842.95809,0.744766978,1.945519033,190,5.099019608,0.6,NA,0.016254545,333.3333333,27.177637759025476,1594.8142126197342,22.292174859148382,27.126613861244024
56013900,Lake or Pond,303732.8386,5139710.968,Otter Tail,N,U,NA,NA,1,NA,Gourd,Gourd,560139,951.5824914,7.60800507,NA,NA,1.07,1.07,1.07,966.2914725,4348.311626,0.89689984,2.71579135,NA,NA,NA,NA,0.022,316,NA,NA,NA,NA
56014000,Lake or Pond,305551.815,5143546.473,Otter Tail,N,U,NA,NA,1,Fsh,Portage,Portage,NA,278.316514,3.08993441,14.6304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.697310338279213,1576.4637168893557,21.830523307930296,27.629735576726613
56014001,Lake or Pond,305549.535,5143570.747,Otter Tail,N,U,NA,NA,1,Fsh,Portage (main bay),Portage,560140,269.0764551,2.53896891,14.6304,8.1792,4.357429565,2.7,7.92,252.9899582,1138.454812,0.982032829,0.0391967,NA,2.846,NA,NA,0.00925,NA,27.697310338279213,1576.4637168893557,21.830523307930296,27.629735576726613
56014002,Lake or Pond,305618.2106,5142839.615,Otter Tail,N,U,NA,NA,1,Fsh,Mack,Portage,NA,9.24005892,0.55096551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56014100,Lake or Pond,305895.6136,5151261.809,Otter Tail,Y,0,zebra mussel,2017,1,Fsh,Rush,Rush,560141,5275.704132,13.62985207,19.812,11.076,2.011050431,0.9,3.66,5174.706866,23286.1809,0.985262466,0.1943376,160,13.01864865,NA,NA,0.03183871,NA,27.90257393142131,1616.4190130728,22.18485132283624,27.812790319746
56014200,Lake or Pond,304329.97,5167747.866,Otter Tail,N,U,NA,NA,1,Fsh,Little Pine,Little Pine,560142,2079.524904,7.28454934,21.6408,12.0984,2.400859333,1.07,4.9,2050.814238,9228.664071,0.990392535,0.2257618,NA,19.58454545,NA,NA,0.027105263,NA,27.46303019949008,1580.8676316597566,22.218658493180815,27.388633928902596
56014300,Lake or Pond,305918.062,5166940.512,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,560143,17.19220804,0.64063354,NA,NA,NA,NA,NA,20.24421724,91.09897758,0.998913516,0.71726305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56014400,Lake or Pond,303375.5216,5110009.469,Otter Tail,N,U,NA,NA,1,USGS,George,George,560144,306.3067657,6.57692183,NA,NA,NA,NA,NA,311.3691656,1401.161245,0.77263253,2.38839765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56014500,Lake or Pond,303444.2918,5118026.327,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,560145,54.58472321,1.87956185,NA,NA,NA,NA,NA,31.7490358,142.8706611,0.853919196,4.3748118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56014600,Lake or Pond,297720.5449,5118606.96,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,560146,26.38160201,1.2480434,NA,NA,NA,NA,NA,30.05219217,135.2348647,0.672903398,0.5547343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56014700,Lake or Pond,297554.4861,5117436.784,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,560147,28.48712825,1.06190209,4,NA,3.65,3.5,3.8,33.14296177,149.143328,0.757660443,0.4169279,130,NA,0.62,8.203333333,0.017,315.175,28.728629063932956,1604.2604366061275,21.79638729283423,28.641000888306575
56014800,Lake or Pond,298745.1541,5117049.566,Otter Tail,N,U,NA,NA,1,USGS,Millpond,Millpond,560148,47.51145591,1.87944652,NA,NA,NA,NA,NA,50.49380454,227.2221204,0.761369534,0.2790864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56014900,Lake or Pond,297999.3553,5116314.079,Otter Tail,N,U,NA,NA,1,USGS,Sampson,Sampson,560149,172.6599566,5.70267078,NA,NA,NA,NA,NA,187.2417782,842.5880018,0.811784643,0.39867645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56015000,Lake or Pond,300384.7277,5116413.006,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,NA,14.01689194,0.61741679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56015100,Lake or Pond,301915.6425,5116090.165,Otter Tail,N,U,NA,NA,1,USGS,Toms,Toms,560151,142.793965,4.53568114,NA,NA,NA,NA,NA,155.7541217,700.8935477,0.53645807,0.94168935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56015200,Lake or Pond,303595.9162,5116238.648,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,NA,6.14400817,0.35939732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56015300,Lake or Pond,303629.1949,5115064.461,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,NA,4.11823463,0.30846256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56015400,Lake or Pond,302927.761,5115460.653,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,NA,11.33264403,0.58210832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56015500,Lake or Pond,302786.283,5115061.899,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560155,22.59971832,0.82798679,NA,NA,NA,NA,NA,23.4655292,105.5948814,0.786022948,0.64306525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56015600,Lake or Pond,302604.5091,5114092.597,Otter Tail,N,U,NA,NA,1,NA,Deusch,Deusch,560156,87.42771506,1.60943596,NA,NA,NA,NA,NA,83.09767772,373.9395497,0.927957474,0.67210365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56015700,Lake or Pond,301275.1327,5114829.103,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,NA,13.62838535,0.91929427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56015800,Lake or Pond,300080.3342,5114951.82,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560158,18.37084888,0.83054211,NA,NA,NA,NA,NA,21.22369947,95.50664762,0.439759965,2.36773455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56015900,Lake or Pond,298462.6494,5115418.598,Otter Tail,N,U,NA,NA,1,NA,Long,Long,560159,38.46477466,1.61784765,NA,NA,NA,NA,NA,43.36714057,195.1521326,0.743010072,1.1715675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56016000,Lake or Pond,297133.6398,5114293.794,Otter Tail,N,U,NA,NA,1,Fsh,Spitzer,Spitzer,560160,731.3912311,20.71860285,9.7536,5.4528,3.02434,1.6764,4.7,716.3589894,3223.615452,0.815543926,0.7197594,175,6.448333333,0.775,8.179444444,0.072375,378.4857143,27.88274697068478,1677.3229612192372,22.64112849242551,27.79970631111698
56016200,Lake or Pond,299947.5681,5112947.882,Otter Tail,N,U,NA,NA,1,Fsh,Unnamed,Unnamed,NA,13.28594959,0.63025919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56016300,Lake or Pond,304375.4364,5112042.214,Otter Tail,N,U,NA,NA,1,USGS,Jessie,Jessie,560163,264.5199508,5.52936441,NA,NA,NA,NA,NA,273.2594719,1229.667624,0.865274469,0.75262205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56016400,Lake or Pond,302409.1958,5111593.372,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560164,35.55792208,1.19364136,NA,NA,NA,NA,NA,34.02986286,153.1343829,0.646490998,2.5754289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56016500,Lake or Pond,300605.3236,5110677.78,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560165,61.09234695,1.72480693,NA,NA,NA,NA,NA,66.63232646,299.845469,0.747051476,0.80872595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56016600,Lake or Pond,298988.0989,5111597.44,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560166,20.47428646,0.7703787,NA,NA,NA,NA,NA,20.62355062,92.80597778,0.614184575,1.51941685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56016800,Lake or Pond,296310.7676,5110010.955,Otter Tail,N,U,NA,NA,1,NA,Unnamed (Animal Cracker Pond),Unnamed (Animal Cracker Pond),560168,21.73519961,0.75055512,NA,NA,NA,NA,NA,23.04620905,103.7079407,0.800324444,0.87787455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56017100,Lake or Pond,298625.8921,5126525.922,Otter Tail,N,U,NA,NA,1,Fsh,Bull Head,Bull Head,NA,103.0503413,2.93111041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56017101,Lake or Pond,298844.3439,5126288.69,Otter Tail,N,U,NA,NA,1,Fsh,Bull Head (Main Bay),Bull Head,560171,65.91553278,1.58179855,NA,NA,NA,NA,NA,64.50031646,290.2514241,0.861322217,1.46743725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56017102,Lake or Pond,298238.1328,5126947.016,Otter Tail,N,U,NA,NA,1,Fsh,Peterson,Bull Head,560171,37.13480847,1.34931186,2,NA,0.82,0.6,1.8,35.30473961,158.8713282,0.761622637,1.6305328,NA,18,NA,NA,0.2095,NA,NA,NA,NA,NA
56017200,Lake or Pond,298993.9854,5127091.013,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,560172,26.99863858,1.15786744,NA,NA,NA,NA,NA,28.63408396,128.8533778,0.232822768,4.07102275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56017300,Lake or Pond,299718.3447,5125648.531,Otter Tail,N,U,NA,NA,1,NA,Bredeson,Bredeson,560173,55.50025062,1.74810966,NA,NA,NA,NA,NA,54.44245074,244.9910283,0.779620386,0.8813241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56017500,Lake or Pond,303672.1783,5125070.368,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560175,34.39944081,1.32335467,NA,NA,NA,NA,NA,37.71349977,169.710749,0.836717774,1.1976077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56017600,Lake or Pond,305431.221,5125941.225,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,560176,26.53618641,0.8545997,NA,NA,NA,NA,NA,26.55674066,119.505333,0.694529675,2.1128655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56017700,Lake or Pond,305338.488,5124865.877,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560177,46.96428543,1.3196317,NA,NA,NA,NA,NA,45.53781536,204.9201691,0.805191606,1.61630435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56017800,Lake or Pond,301690.7468,5124565.934,Otter Tail,N,U,NA,NA,1,Fsh,Ellingson,Ellingson,560178,151.1475231,2.69882804,6,NA,2.312933333,0.9,4,142.6325161,641.8463224,0.853786928,0.5777732,NA,25.15,NA,NA,0.034625,NA,28.435943631990032,1674.4077612917981,22.322952062116023,28.366279963762405
56017900,Lake or Pond,300582.4294,5125078.931,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,560179,42.62589467,1.33003964,NA,NA,NA,NA,NA,42.83548431,192.7596794,1.105002875,0.9456614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56018000,Lake or Pond,301145.579,5123403.723,Otter Tail,N,U,NA,NA,1,Fsh,Siverson,Siverson,560180,138.4817948,3.17746376,12,NA,2.777777778,2,3.7,135.6348567,610.3568552,0.865067699,0.31520675,NA,8,NA,NA,0.017666667,NA,27.8720516904891,1684.3543954037723,22.46573306004664,27.799671254773138
56018100,Lake or Pond,304883.5959,5121702.891,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,560181,30.926644370000002,0.84152397,NA,NA,NA,NA,NA,31.6673426,142.5030417,0.926296017,0.7338347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56018200,Lake or Pond,305208.7543,5121034.852,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,NA,13.39013553,0.80427375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56018300,Lake or Pond,303694.6501,5120750.224,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,560183,33.79175368,1.16912127,NA,NA,NA,NA,NA,36.11332464,162.5099609,0.7138024,1.27812965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56018400,Lake or Pond,304748.4719,5120149.917,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560184,53.81162299,1.67450448,NA,NA,NA,NA,NA,56.51910008,254.3359504,0.849270423,0.76280905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56018500,Lake or Pond,302694.9305,5120368.936,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560185,38.63271886,1.03648026,NA,NA,NA,NA,NA,39.62070164,178.2931574,0.695483786,2.0740437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56018600,Lake or Pond,300441.4999,5121323.069,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560186,26.6908916,1.53775265,NA,NA,NA,NA,NA,29.20192418,131.4086588,0.593568192,1.18205125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56018700,Lake or Pond,299998.4599,5120259.43,Otter Tail,N,U,NA,NA,1,NA,Trulse,Trulse,560187,103.4260361,2.42256527,NA,NA,1.2,0.3,3,114.3562871,514.603292,0.740376142,0.38545905,NA,13,NA,NA,0.044,NA,NA,NA,NA,NA
56018800,Lake or Pond,297764.9491,5121647.343,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560188,18.88314564,0.70291429,NA,NA,NA,NA,NA,19.37396609,87.18284739,0.768499791,0.66778075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56018900,Lake or Pond,297022.7114,5121583.912,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560189,17.94217718,0.79401425,NA,NA,NA,NA,NA,19.34249645,87.04123404,0.70081727,1.3933871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56019000,Lake or Pond,303450.8612,5119628.616,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560190,30.31553004,1.36906032,NA,NA,NA,NA,NA,29.13207363,131.0943313,0.7475533,1.63126825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56019100,Lake or Pond,301103.1632,5127967.827,Otter Tail,N,U,NA,NA,1,Fsh,Stuart,Stuart,NA,739.7477466,8.0185164,12.4968,NA,4.35864,4.1148,4.63296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.656489959566006,1662.0981211383867,22.62443191681466,27.578511458219975
56019101,Lake or Pond,301157.7362,5128001.891,Otter Tail,N,U,NA,NA,1,Fsh,Stuart (Main Basin),Stuart,560191,689.6113331,6.89025081,12.4968,NA,4.241638889,2.135,9.9,668.43815,3007.971675,0.956790925,0.3837189,200,5.001904762,0.6,8.636666667,0.016142857,NA,27.656489959566006,1662.0981211383867,22.62443191681466,27.578511458219975
56019102,Lake or Pond,300352.528,5127499.284,Otter Tail,N,U,NA,NA,1,Fsh,Stuart (Little West Bay),Stuart,560191,50.13641342,1.22914219,12.4968,NA,3.651495327,1.83,6.25,48.34282566,217.5427155,0.841214102,0.32075355,NA,NA,NA,NA,NA,NA,27.656489959566006,1662.0981211383867,22.62443191681466,27.578511458219975
56019200,Lake or Pond,301662.8412,5136965.429,Otter Tail,N,U,NA,NA,1,USGS,Tamarack,Tamarack,560192,122.597357,3.95772258,1,NA,0.925833333,0.6,1.5,122.5761939,551.5928724,0.623173547,4.567872725,NA,2,0.71,8.84,0.016333333,325,NA,NA,NA,NA
56019300,Lake or Pond,298100.6152,5137105.93,Otter Tail,N,U,NA,NA,1,Fsh,Ethel,Ethel,560193,191.1190131,3.20393276,19.5072,NA,4.879451313,2.4,8.5,187.4186265,843.3838193,0.922474421,0.3230383,NA,3.1675,NA,NA,0.00775,NA,27.2557785245304,1647.6362380199205,22.38026514872642,27.182597162056556
56019400,Lake or Pond,296747.2838,5134961.124,Otter Tail,N,U,NA,NA,1,NA,Emma,Emma,560194,227.0342099,3.5156221,1,NA,1.44,1.2,1.8,233.9896375,1052.953369,0.846191319,1.15089185,NA,2,NA,NA,0.0135,NA,NA,NA,NA,NA
56019500,Lake or Pond,298119.1386,5132983.915,Otter Tail,N,U,NA,NA,1,USGS,Beauty Shore,Beauty Shore,560195,175.1646619,3.21619692,2,NA,1.66,1.2,2.4,178.6825467,804.0714603,0.702673864,0.74573135,NA,3,NA,NA,0.014666667,NA,NA,NA,NA,NA
56019600,Lake or Pond,300647.2044,5132190.68,Otter Tail,N,U,NA,NA,1,NA,Mason,Mason,560196,274.5918452,3.46190406,2,NA,2.6,2.1,3.4,275.9673018,1241.852858,0.967103302,0.2884023,NA,1.333333333,NA,NA,0.015,NA,NA,NA,NA,NA
56019700,Lake or Pond,299395.9596,5138116.593,Otter Tail,N,U,NA,NA,1,Fsh,Hanson,Hanson,560197,45.79768188,1.17512577,19.812,NA,NA,NA,NA,41.00957703,184.5430967,0.948287978,0.34696075,NA,NA,NA,NA,NA,NA,28.227178043482848,1721.0978549990796,22.656288754485967,28.112814257360967
56019900,Lake or Pond,302205.6378,5145543.478,Otter Tail,N,U,NA,NA,1,Fsh,Unnamed (Thumper Pond),Unnamed (Thumper Pond),NA,13.17530392,0.52922323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56020000,Lake or Pond,303849.5897,5143791.378,Otter Tail,N,U,NA,NA,1,Fsh,Donalds,Donalds,560200,165.502635,2.12289469,12.8016,7.1568,3.936254545,2.1,7.01,183.4781639,825.6517374,0.845889055,0.729296275,NA,3.87,NA,NA,0.01725,NA,27.82509127346292,1630.3448362770187,22.13223851107424,27.724296774828762
56020100,Lake or Pond,304086.6851,5142798.967,Otter Tail,N,U,NA,NA,1,Fsh,Long,Long,560201,98.66993867,2.92814139,17.0688,NA,NA,NA,NA,95.61495787,430.2673104,0.850633992,0.6982852,NA,NA,NA,NA,NA,NA,28.299570519022424,1713.177881162184,22.622837922476553,28.192480593735123
56020200,Lake or Pond,301599.9993,5143769.498,Otter Tail,N,U,NA,NA,1,NA,Pelican Bay,Pelican Bay,560202,44.66450955,1.23874309,NA,NA,2.597,1.8,3.35,43.41600035,195.3720016,0.803595187,1.7324561,NA,10.96,NA,NA,0.02,NA,NA,NA,NA,NA
56020301,Lake or Pond,303203.8475,5141639.804,Otter Tail,N,U,NA,NA,1,EWR,Hawes Pond,Unnamed,NA,9.00000666,0.48932365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56020400,Lake or Pond,301692.1165,5140377.948,Otter Tail,N,U,NA,NA,1,Fsh,Pickerel,Pickerel,560204,71.34375731,1.82407735,22.2504,NA,NA,NA,NA,65.49859586,294.7436814,0.844801826,0.3100355,NA,NA,NA,NA,NA,NA,28.04875414756863,1699.454682969027,22.55358278960022,27.945022108276916
56020500,Lake or Pond,299170.1529,5140532.196,Otter Tail,N,U,NA,NA,1,EWR,Unnamed,Unnamed,NA,17.2095532,0.66940651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56020600,Lake or Pond,300033.9164,5139750.851,Otter Tail,N,U,NA,NA,1,EWR,Round,Round,560206,38.85542638,0.89871288,NA,NA,NA,NA,NA,39.00950563,175.5427753,0.911458758,0.2679331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56020700,Lake or Pond,300171.7732,5139058.074,Otter Tail,N,U,NA,NA,1,NA,Sherman,Sherman,560207,21.94560365,0.77192877,NA,NA,NA,NA,NA,23.19583135,104.3812411,0.708939645,0.84473685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56020800,Lake or Pond,299792.6389,5138749.072,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560208,28.91977443,0.96048573,NA,NA,NA,NA,NA,28.48369221,128.1766149,0.748966573,1.1084672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56020900,Lake or Pond,303738.6292,5147170.004,Otter Tail,N,U,NA,NA,1,Fsh,Buchanan,Buchanan,560209,963.5940919,7.92745086,12.8016,NA,2.665016364,1.37,5.03,945.0630346,4252.783656,0.966190696,0.08732775,NA,8.097777778,1.105,8.546666667,0.020818182,384.125,28.173202700490837,1686.7143072268861,22.799124376329072,28.096186621440644
56021000,Lake or Pond,297654.0622,5147543.915,Otter Tail,N,U,NA,NA,1,Fsh,Long,Long,560210,1098.247963,10.2602704,4.8768,NA,0.38145,0.1,2.25,1091.797293,4913.087819,0.976168181,0.4664746,NA,51.4875,1.78,8.66,0.1206,317.2666667,27.81950688962075,1622.8495567176105,22.014466476180804,27.74400968964618
56021100,Lake or Pond,299368.0131,5154560.453,Otter Tail,N,U,NA,NA,1,USGS,Rice,Rice,560211,104.7851452,3.04749532,NA,NA,NA,NA,NA,104.7851777,471.5332998,0.305451859,5.13871035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56021200,Lake or Pond,301193.9865,5154562.723,Otter Tail,N,U,NA,NA,1,Fsh,Boedigheimer,Boedigheimer,560212,169.3844254,2.17996742,7.62,4.26,3.173170732,1.98,6.9,163.1530399,734.1886795,0.942537007,0.85019135,NA,8.2265,NA,NA,0.021823529,NA,27.982311559277687,1614.70981818923,22.059427012527156,27.900357361509936
56021300,Lake or Pond,299290.0292,5151295.123,Otter Tail,N,U,NA,NA,1,Fsh,Head,Head,560213,399.5509578,7.44476487,8,NA,2.488888889,1.5,5.5,400.1938758,1800.872441,0.903450996,1.04209195,NA,6.333333333,NA,NA,0.034333333,NA,28.547042949560005,1686.796451109368,22.572677202381815,28.462652298969743
56021400,Lake or Pond,301577.2712,5151439.133,Otter Tail,Y,0,zebra mussel,2018,1,Fsh,Round,Round,560214,273.1880441,2.43741966,11,NA,2.017871549,1.07,4.42,260.2826016,1171.271707,0.988668977,0.3721748,NA,11.24461538,NA,NA,0.029875,NA,28.605198724525266,1718.9303303749239,22.658329566172263,28.524689460973505
56021500,Lake or Pond,302053.7725,5149634.168,Otter Tail,N,U,NA,NA,1,USGS,Mud (McGowan),Mud (McGowan),560215,87.90345045,2.0847219,NA,NA,NA,NA,NA,118.1380382,531.6211719,0.714794708,1.10385285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56021600,Lake or Pond,300433.0848,5149488.311,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560216,19.66963358,1.52171326,NA,NA,NA,NA,NA,21.24889594,95.62003172,0.418322388,5.146875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56021700,Lake or Pond,297786.652,5150888.892,Otter Tail,N,U,NA,NA,1,USGS,Henry,Henry,560217,57.02735506,1.58094235,NA,NA,NA,NA,NA,57.45537921,258.5492065,0.684589222,2.84966805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56021800,Lake or Pond,304956.0533,5165704.687,Otter Tail,N,U,NA,NA,1,USGS,Roman,Roman,560218,11.31216398,0.55750721,NA,NA,NA,NA,NA,12.29971705,55.34872673,0.704623255,1.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56021900,Lake or Pond,305599.6644,5165456.005,Otter Tail,N,U,NA,NA,1,Fsh,Unnamed (Shasky),Unnamed (Shasky),560219,36.66899378,1.41709091,NA,NA,NA,NA,NA,34.59365214,155.6714347,0.808792222,1.1109498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56022000,Lake or Pond,300201.5975,5166571.005,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,NA,7.35388042,0.38778605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56022100,Lake or Pond,298874.9127,5166790.887,Otter Tail,N,U,NA,NA,1,Fsh,Schuster,Schuster,560221,44.41680989,1.06345284,NA,NA,NA,NA,NA,43.67483805,196.5367712,0.895506724,1.0942012,NA,NA,NA,NA,NA,NA,27.883597491552756,1666.4863401273524,22.342805927303644,27.78278355817463
56022200,Lake or Pond,301895.3474,5166852.266,Otter Tail,N,U,NA,NA,1,NA,Mud,Mud,560222,313.2336318,3.53723096,NA,NA,1.21,0.9,1.5,304.5372981,1370.417841,0.641410213,3.02377665,NA,3.666666667,NA,NA,0.042333333,NA,27.46303019949008,1580.8676316597566,22.218658493180815,27.388633928902596
56022300,Lake or Pond,296234.7586,5175772.793,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,NA,10.02726267,0.46467513,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56022400,Lake or Pond,296713.7638,5175084.468,Otter Tail,N,U,NA,NA,1,Fsh,Silver,Silver,560224,238.7338345,2.60095863,13,NA,2.216036364,1.2,3.2,232.1091226,1044.491052,0.936341196,0.36688875,NA,3,NA,NA,0.0225,NA,27.918853689087218,1612.5950604289553,22.038555341511824,27.852608794610934
56022800,Lake or Pond,301682.1179,5168377.223,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560228,17.14231039,0.64070146,NA,NA,NA,NA,NA,18.58835618,83.64760283,0.490151524,4.63916665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
